"p","q10","q50","q90","mean_test"
0.7994,0.00840924949398537,0.280818564190969,2.43958014649133,0.952870688188281
0.803558333333333,0.00737682030807005,0.259552895247299,2.46226986401728,0.923730767879693
0.807716666666667,0.00645040122227966,0.239329056988441,2.48397462823651,0.89492331043262
0.811875,0.00562148217498509,0.220136758323108,2.50468597049414,0.866486335609788
0.816033333333333,0.00488200912240671,0.201963332579688,2.5244004414258,0.838457905557034
0.820191666666667,0.00422437728122433,0.184793816394307,2.54312005470077,0.810876099635862
0.82435,0.00364142324935164,0.168611036393385,2.56085275259879,0.783778988862444
0.828508333333333,0.00312641607259079,0.153395703506453,2.57761289413937,0.757204609858584
0.832666666666667,0.00267304732689451,0.139126514714126,2.59342176649865,0.73119093821082
0.836825,0.00227542028777427,0.125780262004107,2.60830812046496,0.705775861124096
0.840983333333333,0.00192803825999649,0.113331948274897,2.62230873070062,0.680997149246335
0.845141666666667,0.00162579214210019,0.101754909892587,2.63546898159429,0.65689242752978
0.8493,0.00136394730143812,0.0910209455705504,2.64784347950496,0.633499144984173
0.853458333333333,0.00113812983638499,0.0811004512051701,2.65949669221587,0.610854543165594
0.857616666666667,0.000944312303062529,0.0719625602628164,2.67050361643382,0.588995623233244
0.861775,0.000778798984394888,0.0635752892741384,2.68095047418712,0.567959111394447
0.865933333333333,0.000638210779522487,0.0559056879513579,2.69093543899308,0.547781422545828
0.870091666666667,0.000519469791560654,0.0489199934026334,2.70056939268396,0.528498621905845
0.87425,0.000419783691383911,0.0425837878746494,2.70997671379863,0.510146384420709
0.878408333333333,0.000336629934540901,0.0368621594104145,2.71929609846566,0.492759951712179
0.882566666666667,0.000267739907551497,0.0317198647637748,2.72868141472234,0.476374086321741
0.886725,0.000211083078699136,0.0271214938653521,2.7383025912329,0.461023022991305
0.890883333333333,0.000164851227001515,0.0230316350865111,2.74834654138883,0.446740416705754
0.895041666666667,0.000127442821313627,0.0194150404984938,2.75901812379308,0.433559287207442
0.8992,9.74476194822432e-05,0.0162367902730508,2.77054114015021,0.421511959677108
0.903358333333333,7.36315551228596e-05,0.0134624553187135,2.78315937160405,0.410630001259553
0.907516666666667,5.49219769219542e-05,0.0110582571932785,2.79713765458479,0.400944153095909
0.911675,4.03933023720191e-05,0.00899122427810754,2.81276299724799,0.392484257507362
0.915833333333333,2.92531445171369e-05,0.00722934314345813,2.8303457376083,0.385279179957753
0.919991666666667,2.08289666157714e-05,0.00574170397624109,2.85022074449212,0.379356725404594
0.92415,1.45553156079214e-05,0.00449863888234231,2.87274866245408,0.374743548629715
0.928308333333333,9.96168089868491e-06,0.00347185181492131,2.89831720182414,0.371465058121943
0.932466666666667,6.66102023256536e-06,0.00263453881790184,2.9273424750734,0.36954531306492
0.936625,4.33898932543352e-06,0.00196149721018504,2.9602703807089,0.369006912963443
0.940783333333333,2.7439064368367e-06,0.00142922227092179,2.99757803592989,0.369870879421459
0.944941666666667,1.67747719726807e-06,0.00101598991947221,3.0397752593003,0.372156529564135
0.9491,9.86298745969616e-07,0.000701923815434722,3.0874061047151,0.375881340575213
0.953258333333333,5.54155577770347e-07,0.000469045234333377,3.14105044796111,0.381060804799165
0.957416666666667,2.95112435277937e-07,0.000301304003195277,3.20132562719603,0.387708274835445
0.961575,1.47402108357999e-07,0.000184588707313381,3.26888813869305,0.395834798029435
0.965733333333333,6.80981091767132e-08,0.00010671430496105,3.3444353892222,0.405448939741471
