"p","bern","bb","ln","km"
0.691538461538462,0.358897634682386,1.69436482577687,1.72239616711564,1.71611922347189
0.694869565217391,0.365506578888605,1.6904808967914,1.72161427330493,1.71294078289279
0.698200668896321,0.373645068064679,1.68633089547665,1.72058202911127,1.70947578153876
0.701531772575251,0.383301050845497,1.68191297077775,1.71929398795043,1.70572152478302
0.704862876254181,0.394462621141969,1.67722527702941,1.71774455989083,1.70167532615106
0.70819397993311,0.407117931598236,1.67226597401575,1.71592800812344,1.69733450797605
0.71152508361204,0.421255081050129,1.66703322703353,1.71383844538486,1.69269640207972
0.71485618729097,0.436861976164078,1.66152520695906,1.71146983033856,1.68775835047984
0.7181872909699,0.45392616757539,1.65574009031904,1.70881596392023,1.68251770612575
0.721518394648829,0.472434660987204,1.64967605936531,1.70587048565408,1.67697183366345
0.724849498327759,0.492373703836944,1.64333130215395,1.70262686994806,1.67111811023179
0.728180602006689,0.513728548286316,1.6367040126288,1.69907842237727,1.66495392629143
0.731511705685619,0.536483191444302,1.62979239070975,1.69521827596612,1.65847668648831
0.734842809364548,0.560620093890771,1.62259464238599,1.69103938748145,1.65168381055371
0.738173913043478,0.586119877731904,1.61510897981451,1.68653453375058,1.64457273424273
0.741505016722408,0.612961005588118,1.60733362142422,1.68169630802016,1.63714091031357
0.744836120401338,0.641119442091133,1.59926679202589,1.67651711637402,1.62938580954985
0.748167224080268,0.670568299649895,1.5909067229284,1.67098917423057,1.62130492182859
0.751498327759197,0.701277470435567,1.58225165206154,1.66510450294334,1.61289575723646
0.754829431438127,0.733213246734203,1.5732998241059,1.65885492653093,1.60415584723731
0.758160535117057,0.766337932022419,1.56404949063016,1.65223206856684,1.59508274589408
0.761491638795987,0.800609445336338,1.55449891023634,1.64522734926286,1.58567403114851
0.764822742474916,0.835980921727665,1.54464634871353,1.63783198278484,1.57592730616223
0.768153846153846,0.872400311832527,1.53449007920054,1.6300369748441,1.56584020072326
0.771484949832776,0.909809983818728,1.52402838235823,1.62183312061378,1.55541037272211
0.774816053511706,0.94814633122446,1.51325954655206,1.61321100302551,1.54463550970216
0.778147157190635,0.987339390455888,1.5021818680456,1.60416099150901,1.53351333048927
