"p","bern","bb","ln","km"
0.28514381270903,4.08786070080487,2.39280143408145,2.3908000287037,2.2913264798039
0.28847491638796,4.06698800339422,2.38662024290806,2.37710989970208,2.28865354117205
0.29180602006689,4.0414447393938,2.37975744603551,2.36291544007713,2.28537074776491
0.295137123745819,4.01137806814375,2.37222766536799,2.34823915583171,2.28148507261417
0.298468227424749,3.97694620810316,2.36404558827761,2.33310292821192,2.27700368915449
0.301799331103679,3.93831742988473,2.35522595711092,2.31752802617578,2.27193396725897
0.305130434782609,3.89566903862277,2.3457835590422,2.30153511903364,2.26628346917171
0.308461538461538,3.8491863517497,2.33573321626174,2.28514428920742,2.26005994534071
0.311792642140468,3.79906167798289,2.32508977648749,2.26837504506126,2.25327133015402
0.315123745819398,3.7454933030268,2.31386810378958,2.25124633376203,2.24592573758221
0.318454849498328,3.68868448718055,2.30208306971712,2.23377655413225,2.23803145673026
0.321785953177258,3.62884247970937,2.2897495447177,2.21598356946276,2.22959694730185
0.325117056856187,3.56617755449521,2.27688238984014,2.19788472025615,2.220630834979
0.328448160535117,3.500902071128,2.26349644871171,2.17949683687538,2.21114190672015
0.331779264214047,3.43322956523956,2.24960653978114,2.16083625207559,2.20113910597958
0.335110367892977,3.36337387151824,2.23522744881954,2.14191881339939,2.19063152785126
0.338441471571906,3.29154828247758,2.22037392167125,2.12275989541896,2.17962841413997
0.341772575250836,3.21796474568844,2.20506065724747,2.10337441181053,2.16813914836289
0.345103678929766,3.14283310182437,2.18930230075527,2.08377682724861,2.15617325068442
0.348434782608696,3.06636036551504,2.17311343715556,2.0639811691097,2.14374037278741
0.351765886287625,2.98875005065632,2.15650858484322,2.0440010389765,2.13085029268373
0.355096989966555,2.91020154148786,2.13950218954333,2.02384962393536,2.11751290946714
0.358428093645485,2.83090951042297,2.12210861841748,2.00353970766115,2.1037382380116
0.361759197324415,2.75106338330143,2.10434215437451,1.98308368128468,2.08953640361788
0.365090301003344,2.67084685243589,2.08621699058002,1.96249355403921,2.0749176366117
0.368421404682274,2.59043743753681,2.06774722515961,1.94178096368335,2.05989226689623
0.371752508361204,2.51000609433129,2.04894685609054,1.9209571866987,2.04447071846217
0.375083612040134,2.42971687043762,2.02982977627716,1.90003314826114,2.02866350385838
0.378414715719064,2.34972660782125,2.01040976880521,1.87901943198564,2.01248121862612
0.381745819397993,2.27018469093861,1.99070050237065,1.8579262894448,1.99593453570009
0.385076923076923,2.19123283947467,1.97071552687865,1.83676364946217,1.97903419977916
0.388408026755853,2.11300494439652,1.95046826920837,1.81554112718154,1.9617910216701
0.391739130434783,2.03562694588039,1.92997202913986,1.79426803291414,1.94421587260726
0.395070234113712,1.95921675152221,1.90923997543879,1.7729533807658,1.92631967855138
0.398401337792642,1.88388419311247,1.88828514209559,1.75160589704664,1.90811341447068
0.401732441471572,1.80973102014414,1.86712042471515,1.73023402846594,1.88960809860724
0.405063545150502,1.73685092812739,1.84575857705374,1.70884595011525,1.87081478673192
0.408394648829431,1.6653296197068,1.8242122076997,1.68744957324298,1.85174456639102
0.411725752508361,1.59524489651455,1.80249377689465,1.66605255282366,1.83240855114755
0.415056856187291,1.52666677964623,1.78061559349208,1.64466229492562,1.81281787482061
0.418387959866221,1.45965765661439,1.75858981205024,1.62328596388047,1.79298368572582
0.42171906354515,1.39427245261701,1.73642843005644,1.60193048925827,1.77291714092001
0.42505016722408,1.33055882395368,1.71414328527982,1.58060257265216,1.75262940045334
0.42838127090301,1.26855737143072,1.69174605324992,1.55930869427621,1.73213162163207
0.43171237458194,1.2083018716161,1.66924824485826,1.53805511938045,1.71143495329505
0.43504347826087,1.14981952383623,1.64666120408041,1.516847904487,1.69055053010712
0.438374581939799,1.09313121084715,1.62399610581605,1.49569290345112,1.66948946687275
0.441705685618729,1.03825177116306,1.60126395384447,1.47459577335128,1.64826285287274
0.445036789297659,0.985190281083489,1.57847557889324,1.45356198021193,1.62688174622753
0.448367892976589,0.933950344525894,1.55564163681769,1.43259680456304,1.60535716829001
